sample_id,mode,encryption_algo,dh_group,pfs,ip_version,traffic_type,avg_packet_size_bytes,packet_rate_per_sec,session_duration_sec,burstiness_index,ike_handshake_time_ms,security_verdict,risk_score
TRN06160,Tunnel,AES-192,modp2048(14),Off,IPv6,voip,106.4,60.0,0.5,0.18,173.1,Medium,4.1
TRN00115,Tunnel,DES,modp2048(14),On,IPv6,video_streaming,995.7,75.5,0.5,0.72,163.4,Weak,8.1
TRN07745,Tunnel,AES-256-GCM,modp1536(5),On,IPv6,whatsapp_msg,168.3,1.5,5.9,0.38,226.2,Medium,3.4
TRN04554,Tunnel,AES-256,modp768(1),On,IPv6,web_browsing,248.0,19.8,0.5,0.67,100.3,Medium,5.4
TRN00499,Transport,3DES,modp8192(21),On,IPv4,video_streaming,1188.1,83.7,65.6,0.75,193.1,Strong,2.7
TRN00721,Transport,3DES,modp2048(14),Off,IPv4,email,463.3,12.7,1.3,0.4,155.2,Weak,10.0
TRN05781,Transport,AES-256-GCM,modp1024(2),Off,IPv6,file_transfer,1375.5,80.9,0.5,0.66,148.6,Medium,4.0
TRN03090,Tunnel,AES-192,modp2048(14),On,IPv4,video_streaming,1315.4,114.8,1072.7,0.47,19.4,Medium,5.2
TRN05817,Transport,AES-256-GCM,modp1536(5),Off,IPv4,icmp,58.1,2.8,12.1,0.05,95.2,Medium,5.9
TRN05876,Transport,3DES,modp1536(5),On,IPv4,icmp,59.6,1.6,13.6,0.03,84.3,Weak,6.8
TRN00597,Transport,DES,modp3072(15),Off,IPv6,video_streaming,1192.9,95.5,0.5,0.83,102.7,Weak,9.7
TRN08280,Transport,AES-256-GCM,modp1024(2),Off,IPv6,icmp,69.4,1.9,11.1,0.05,141.1,Medium,3.6
TRN08758,Transport,AES-256-GCM,modp768(1),Off,IPv4,video_streaming,1138.9,92.2,0.5,0.62,181.7,Weak,10.0
TRN01648,Tunnel,3DES,modp6144(17),On,IPv4,file_transfer,1420.4,64.2,312.1,0.72,185.7,Medium,5.7
TRN08858,Transport,AES-256,modp1024(2),On,IPv6,icmp,74.6,1.4,0.5,0.04,55.0,Medium,3.3
TRN02701,Transport,AES-256,modp1536(5),Off,IPv6,file_transfer,1454.8,129.3,147.3,0.9,122.0,Medium,3.9
TRN05964,Tunnel,AES-128,modp6144(17),On,IPv4,file_transfer,1351.3,103.7,50.3,0.73,144.6,Strong,2.2
TRN01701,Tunnel,AES-128,modp2048(14),Off,IPv6,file_transfer,1335.1,125.3,88.2,0.64,155.8,Medium,3.8
TRN07887,Transport,AES-256,modp8192(21),On,IPv6,video_streaming,1283.2,83.3,88.4,0.5,214.2,Strong,1.7
TRN05811,Transport,3DES,modp4096(16),Off,IPv6,whatsapp_msg,94.1,10.1,2.3,0.21,102.2,Medium,4.2
TRN04773,Tunnel,AES-256,modp3072(15),On,IPv4,web_browsing,419.0,19.2,18.7,0.57,148.3,Strong,0.9
TRN02943,Transport,AES-256,modp6144(17),On,IPv6,file_transfer,1281.0,99.6,0.5,0.84,118.8,Strong,2.3
TRN05075,Tunnel,AES-128,modp3072(15),Off,IPv4,icmp,53.1,2.2,6.9,0.03,173.6,Medium,5.2
TRN00087,Transport,3DES,modp8192(21),On,IPv4,file_transfer,1376.9,118.4,270.9,0.87,175.6,Strong,1.2
TRN02309,Transport,AES-256-GCM,modp2048(14),Off,IPv4,email,488.4,3.9,7.0,0.35,150.3,Medium,5.7
TRN02678,Transport,AES-128,modp6144(17),On,IPv6,video_streaming,1270.6,96.6,367.6,0.67,119.1,Strong,2.5
TRN08617,Transport,DES,modp3072(15),On,IPv4,web_browsing,414.4,16.1,0.5,0.49,92.4,Medium,3.7
TRN06217,Transport,DES,modp6144(17),On,IPv4,dns_query,68.3,3.0,0.6,0.14,190.8,Medium,6.0
TRN02595,Transport,AES-256,modp768(1),Off,IPv4,web_browsing,295.6,11.4,55.2,0.62,148.4,Weak,9.3
TRN08110,Tunnel,3DES,modp3072(15),On,IPv4,video_streaming,1279.6,103.0,0.5,0.71,101.9,Medium,6.9
TRN01030,Tunnel,AES-192,modp1024(2),On,IPv4,email,820.9,8.7,0.5,0.35,254.8,Medium,4.6
TRN00137,Transport,3DES,modp768(1),Off,IPv6,email,642.8,5.0,12.1,0.35,74.5,Weak,7.0
TRN05503,Tunnel,AES-256,modp3072(15),Off,IPv6,email,673.5,8.8,0.5,0.23,86.9,Strong,0.9
TRN04951,Transport,AES-192,modp768(1),On,IPv6,video_streaming,1049.3,107.0,724.1,0.65,180.4,Weak,8.4
TRN07727,Transport,3DES,modp768(1),On,IPv6,icmp,53.6,3.1,11.4,0.06,166.4,Weak,6.8
TRN04410,Transport,AES-128,modp8192(21),On,IPv4,icmp,53.5,1.5,3.7,0.04,131.5,Strong,2.4
TRN01201,Transport,AES-256,modp8192(21),On,IPv4,web_browsing,329.4,16.7,40.4,0.58,148.2,Strong,1.1
TRN08563,Tunnel,AES-192,modp3072(15),Off,IPv6,web_browsing,354.4,15.9,25.5,0.32,172.4,Medium,4.9
TRN05313,Transport,3DES,modp768(1),Off,IPv6,voip,142.4,41.1,0.5,0.29,159.3,Weak,9.3
TRN00567,Tunnel,AES-256,modp4096(16),On,IPv4,voip,125.9,38.4,0.5,0.15,193.2,Strong,2.7
TRN05848,Transport,3DES,modp768(1),Off,IPv4,video_streaming,1174.7,96.0,230.1,0.6,145.0,Weak,7.8
TRN03928,Tunnel,DES,modp2048(14),On,IPv4,video_streaming,1070.9,86.6,0.5,0.76,143.0,Weak,7.9
TRN08340,Transport,DES,modp1024(2),On,IPv4,file_transfer,1297.8,117.6,26.5,0.75,271.0,Weak,8.3
TRN07290,Tunnel,DES,modp768(1),On,IPv4,file_transfer,1468.4,147.2,41.5,0.8,211.1,Weak,10.0
TRN04565,Tunnel,AES-128,modp1024(2),On,IPv4,icmp,64.8,1.3,0.5,0.06,152.1,Weak,7.2
TRN05295,Transport,AES-256-GCM,modp1536(5),On,IPv4,video_streaming,1153.3,75.9,0.5,0.58,195.4,Medium,5.7
TRN05261,Transport,AES-128,modp768(1),Off,IPv6,email,836.1,7.0,0.5,0.12,137.3,Weak,6.8
TRN06711,Transport,3DES,modp1536(5),On,IPv6,whatsapp_msg,129.0,7.6,7.1,0.24,102.4,Weak,8.3
TRN02331,Tunnel,3DES,modp6144(17),Off,IPv6,file_transfer,1415.2,143.6,98.9,0.67,182.0,Medium,3.6
TRN03516,Transport,AES-192,modp8192(21),Off,IPv4,voip,91.9,48.4,0.5,0.23,49.2,Strong,0.3
TRN02188,Tunnel,3DES,modp2048(14),Off,IPv6,icmp,59.3,2.2,9.3,0.01,161.1,Weak,6.7
TRN00196,Tunnel,AES-192,modp3072(15),Off,IPv6,video_streaming,1217.1,75.0,330.5,0.52,146.9,Medium,4.9
TRN04568,Tunnel,3DES,modp8192(21),Off,IPv4,dns_query,80.6,4.5,1.4,0.11,96.9,Medium,2.8
TRN00803,Tunnel,DES,modp4096(16),On,IPv4,web_browsing,206.3,17.9,0.5,0.53,146.4,Medium,3.4
TRN07300,Tunnel,AES-256,modp768(1),Off,IPv4,icmp,63.6,2.0,4.0,0.08,149.9,Weak,6.3
TRN06344,Transport,AES-128,modp2048(14),Off,IPv4,whatsapp_msg,180.5,6.0,0.5,0.24,83.8,Medium,3.8
TRN02069,Tunnel,DES,modp4096(16),On,IPv6,dns_query,95.3,3.8,0.5,0.09,137.2,Medium,4.7
TRN05874,Transport,AES-256,modp3072(15),Off,IPv4,file_transfer,1469.9,156.9,252.2,0.64,125.8,Medium,3.2
TRN08640,Transport,DES,modp3072(15),On,IPv4,icmp,73.4,1.8,0.5,0.03,204.6,Medium,6.4
TRN00645,Transport,AES-128,modp768(1),On,IPv6,video_streaming,1274.3,84.6,436.4,0.51,55.4,Weak,6.3
TRN08961,Transport,AES-256-GCM,modp768(1),Off,IPv4,email,645.4,10.6,0.5,0.24,127.0,Medium,3.8
TRN06821,Tunnel,3DES,modp6144(17),Off,IPv4,web_browsing,307.5,12.8,0.5,0.62,119.1,Medium,5.1
TRN00121,Transport,AES-256,modp1024(2),On,IPv6,web_browsing,337.1,19.5,3.6,0.35,121.2,Medium,5.3
TRN02982,Transport,AES-128,modp2048(14),Off,IPv4,icmp,66.8,1.6,9.6,0.05,143.9,Medium,6.5
TRN03075,Tunnel,AES-192,modp4096(16),Off,IPv6,dns_query,69.6,4.0,0.5,0.11,138.5,Strong,0.3
TRN07863,Transport,AES-256,modp3072(15),On,IPv4,email,735.7,13.6,9.3,0.31,160.4,Strong,1.1
TRN03279,Transport,AES-256,modp2048(14),Off,IPv4,dns_query,79.6,1.9,3.5,0.16,168.5,Medium,5.7
TRN02136,Transport,AES-128,modp3072(15),On,IPv6,dns_query,91.8,2.9,2.7,0.07,147.5,Medium,5.3
TRN04991,Transport,AES-256,modp6144(17),Off,IPv6,icmp,57.6,1.7,0.7,0.07,199.0,Strong,2.0
TRN00135,Transport,AES-256,modp1536(5),On,IPv4,icmp,51.6,1.5,0.5,0.06,100.7,Medium,6.2
TRN06219,Transport,AES-256-GCM,modp2048(14),Off,IPv4,file_transfer,1267.6,140.7,248.6,0.77,141.9,Medium,4.8
TRN08674,Transport,AES-256,modp4096(16),On,IPv4,icmp,68.7,2.1,13.6,0.06,129.2,Strong,1.8
TRN02560,Transport,AES-256,modp2048(14),On,IPv4,whatsapp_msg,155.4,3.0,5.8,0.24,185.6,Medium,6.1
TRN00063,Tunnel,3DES,modp1024(2),Off,IPv6,dns_query,86.5,2.7,0.5,0.08,236.2,Weak,7.3
TRN01359,Transport,AES-128,modp768(1),Off,IPv6,web_browsing,252.7,4.2,5.6,0.39,184.6,Weak,9.2
TRN04686,Transport,3DES,modp3072(15),On,IPv4,icmp,62.4,2.2,16.4,0.05,78.1,Medium,4.3
TRN02468,Tunnel,AES-128,modp1536(5),On,IPv4,file_transfer,1316.0,129.5,0.5,0.64,113.0,Medium,3.6
TRN00680,Tunnel,AES-256,modp3072(15),On,IPv6,dns_query,69.0,3.7,0.5,0.08,161.3,Strong,0.3
TRN05474,Transport,DES,modp4096(16),Off,IPv4,web_browsing,310.3,18.2,47.7,0.39,134.5,Medium,3.8
TRN00742,Transport,AES-192,modp3072(15),Off,IPv6,icmp,65.6,2.6,10.7,0.03,158.9,Medium,5.5
TRN05969,Tunnel,AES-256-GCM,modp6144(17),Off,IPv4,dns_query,73.1,2.9,0.9,0.1,166.6,Strong,2.7
TRN03642,Transport,AES-128,modp3072(15),Off,IPv4,whatsapp_msg,153.9,3.1,0.5,0.27,148.4,Medium,4.1
TRN08712,Tunnel,3DES,modp768(1),On,IPv4,email,308.3,8.2,10.1,0.29,156.6,Weak,9.1
TRN08145,Tunnel,3DES,modp2048(14),On,IPv6,web_browsing,363.6,16.8,32.1,0.45,95.7,Medium,4.7
TRN03259,Transport,AES-256,modp6144(17),Off,IPv4,email,127.9,4.0,21.1,0.28,145.1,Strong,2.7
TRN01874,Transport,AES-192,modp4096(16),Off,IPv4,email,206.3,8.2,0.5,0.4,145.3,Strong,1.0
TRN02597,Tunnel,AES-256-GCM,modp8192(21),Off,IPv6,video_streaming,1076.1,96.8,509.2,0.62,154.6,Strong,3.2
TRN01718,Transport,AES-192,modp1024(2),On,IPv4,file_transfer,1490.1,118.9,94.6,0.67,103.0,Weak,8.6
TRN08113,Transport,AES-256,modp1536(5),On,IPv4,dns_query,48.7,4.0,3.3,0.11,166.0,Medium,4.7
TRN02844,Transport,AES-128,modp8192(21),On,IPv4,web_browsing,344.1,12.4,0.5,0.54,175.0,Strong,2.1
TRN04028,Tunnel,AES-192,modp6144(17),On,IPv6,voip,103.0,50.2,0.5,0.31,90.1,Strong,1.6
TRN07361,Tunnel,AES-192,modp2048(14),Off,IPv4,icmp,73.0,1.8,0.5,0.04,189.4,Medium,5.6
TRN06460,Tunnel,DES,modp6144(17),On,IPv6,icmp,71.7,2.7,0.5,0.06,90.0,Medium,4.9
TRN06748,Transport,AES-256-GCM,modp1024(2),Off,IPv6,icmp,62.6,1.5,0.5,0.07,123.2,Medium,4.3
TRN00490,Transport,DES,modp768(1),Off,IPv6,icmp,67.3,1.6,0.5,0.05,147.8,Weak,8.1
TRN00494,Transport,AES-256,modp2048(14),On,IPv4,video_streaming,1314.6,101.6,195.7,0.51,86.0,Medium,4.6
TRN00691,Transport,AES-256,modp3072(15),On,IPv6,video_streaming,1151.1,102.0,397.2,0.66,109.3,Strong,1.2
TRN03822,Transport,AES-256-GCM,modp4096(16),On,IPv6,icmp,70.7,2.6,4.1,0.05,129.6,Strong,3.0
TRN00603,Transport,DES,modp4096(16),Off,IPv6,whatsapp_msg,152.1,6.1,0.5,0.18,133.9,Weak,9.1
TRN01912,Transport,DES,modp1536(5),Off,IPv4,dns_query,87.0,1.3,0.5,0.08,151.1,Weak,6.0
TRN06753,Tunnel,DES,modp4096(16),Off,IPv6,email,925.6,11.6,0.5,0.22,129.0,Weak,7.4
TRN05614,Transport,3DES,modp4096(16),On,IPv4,web_browsing,225.6,12.9,43.5,0.62,155.7,Medium,5.7
TRN06957,Tunnel,AES-192,modp1024(2),Off,IPv6,dns_query,87.8,3.2,0.5,0.1,127.4,Weak,6.9
TRN04642,Transport,AES-128,modp3072(15),On,IPv6,email,586.8,4.4,4.6,0.44,103.9,Medium,3.0
TRN03758,Tunnel,AES-192,modp6144(17),On,IPv4,voip,109.3,56.4,727.3,0.21,91.5,Strong,3.0
TRN02367,Transport,DES,modp8192(21),On,IPv4,file_transfer,1435.7,110.9,81.4,0.74,117.7,Medium,4.0
TRN04371,Tunnel,AES-192,modp1024(2),Off,IPv6,dns_query,80.5,2.5,0.5,0.05,207.1,Weak,7.6
TRN05886,Transport,3DES,modp1024(2),On,IPv4,email,554.9,9.8,51.2,0.39,168.1,Weak,9.0
TRN05651,Transport,AES-256-GCM,modp1024(2),Off,IPv4,video_streaming,1100.1,103.4,741.1,0.57,99.3,Medium,3.0
TRN01362,Tunnel,AES-256,modp1536(5),On,IPv4,whatsapp_msg,144.6,4.0,0.5,0.28,183.3,Medium,3.8
TRN04817,Transport,AES-256,modp1024(2),On,IPv4,email,416.9,10.2,26.6,0.28,203.3,Medium,4.7
TRN01527,Transport,AES-128,modp1024(2),Off,IPv6,voip,117.2,41.0,535.8,0.19,134.4,Weak,8.7
TRN07848,Transport,DES,modp6144(17),On,IPv4,email,614.4,2.9,23.2,0.26,145.7,Medium,5.9
TRN04900,Transport,AES-192,modp4096(16),Off,IPv6,email,561.4,4.7,0.5,0.35,150.1,Medium,5.9
TRN07372,Transport,AES-256,modp3072(15),On,IPv6,web_browsing,477.3,20.7,42.8,0.64,134.0,Strong,2.3
TRN01552,Tunnel,DES,modp8192(21),Off,IPv6,whatsapp_msg,143.5,6.3,0.9,0.31,98.9,Medium,5.2
TRN05049,Tunnel,DES,modp1024(2),Off,IPv4,voip,104.3,52.0,680.0,0.29,196.3,Weak,6.7
TRN08718,Tunnel,AES-192,modp2048(14),On,IPv4,web_browsing,398.0,17.9,31.7,0.3,134.4,Medium,6.5
TRN01338,Tunnel,AES-192,modp1536(5),Off,IPv6,voip,102.5,43.2,0.5,0.19,109.6,Medium,5.1
TRN03902,Transport,3DES,modp8192(21),Off,IPv6,email,681.0,7.7,3.0,0.37,119.3,Medium,6.1
TRN03011,Transport,DES,modp1024(2),Off,IPv6,web_browsing,381.8,15.2,44.0,0.55,111.9,Weak,9.2
TRN07691,Tunnel,DES,modp8192(21),Off,IPv6,dns_query,101.3,2.1,0.5,0.07,133.6,Medium,3.9
TRN02251,Tunnel,3DES,modp8192(21),Off,IPv6,icmp,65.8,1.8,6.7,0.05,185.1,Medium,3.9
TRN02347,Transport,AES-192,modp3072(15),On,IPv4,web_browsing,635.9,14.6,0.5,0.57,82.6,Strong,0.3
TRN08347,Transport,AES-192,modp768(1),On,IPv6,voip,99.8,35.1,828.5,0.15,87.1,Weak,9.5
TRN02785,Transport,AES-256-GCM,modp3072(15),Off,IPv4,video_streaming,1140.8,101.3,0.5,0.57,161.4,Strong,2.1
TRN05383,Tunnel,3DES,modp1536(5),Off,IPv6,whatsapp_msg,114.9,4.0,2.6,0.23,86.9,Weak,7.9
TRN00151,Transport,AES-192,modp6144(17),On,IPv6,email,434.7,11.9,0.5,0.32,122.1,Strong,1.0
TRN02805,Transport,AES-128,modp1536(5),Off,IPv6,dns_query,98.6,2.0,0.5,0.11,206.3,Weak,10.0
TRN04724,Transport,DES,modp2048(14),On,IPv6,voip,131.9,37.0,0.5,0.26,95.8,Weak,8.5
TRN02087,Tunnel,3DES,modp4096(16),On,IPv6,video_streaming,1299.4,77.0,1053.6,0.54,178.9,Medium,4.1
TRN03752,Tunnel,AES-128,modp3072(15),On,IPv6,whatsapp_msg,160.8,4.3,3.7,0.26,128.2,Medium,4.1
TRN02260,Tunnel,DES,modp6144(17),On,IPv6,icmp,77.9,1.4,12.7,0.03,133.9,Medium,3.7
TRN04018,Tunnel,DES,modp4096(16),On,IPv4,file_transfer,1484.5,176.5,0.5,1.0,116.2,Medium,4.7
TRN07920,Transport,AES-128,modp8192(21),On,IPv4,video_streaming,1100.1,106.1,707.6,0.56,134.8,Strong,1.0
TRN04881,Tunnel,AES-256-GCM,modp3072(15),Off,IPv6,whatsapp_msg,158.1,6.4,0.5,0.24,165.4,Strong,1.1
TRN07551,Tunnel,DES,modp1024(2),Off,IPv6,dns_query,78.8,0.7,2.7,0.1,174.1,Weak,8.1
TRN08194,Transport,DES,modp4096(16),On,IPv6,email,434.2,9.1,0.5,0.26,186.8,Medium,4.5
TRN03857,Tunnel,AES-256,modp1024(2),On,IPv4,file_transfer,1425.4,93.3,224.6,0.65,151.4,Medium,6.0
TRN00860,Transport,3DES,modp6144(17),On,IPv4,icmp,75.5,2.0,13.2,0.03,105.3,Medium,5.2
TRN06984,Tunnel,AES-192,modp1536(5),Off,IPv4,dns_query,99.0,3.6,0.7,0.12,117.2,Weak,9.3
TRN06502,Tunnel,AES-192,modp4096(16),Off,IPv4,email,461.7,12.5,0.5,0.31,115.7,Medium,3.0
TRN08877,Transport,AES-256-GCM,modp768(1),Off,IPv4,dns_query,68.3,3.4,1.5,0.12,81.1,Medium,3.8
TRN07230,Transport,3DES,modp768(1),On,IPv4,icmp,60.2,2.0,0.5,0.04,183.3,Weak,8.6
TRN07279,Tunnel,AES-256,modp4096(16),Off,IPv4,video_streaming,1259.1,97.2,15.2,0.55,147.7,Strong,1.9
TRN04463,Tunnel,AES-256,modp1536(5),Off,IPv6,email,619.8,10.1,0.5,0.07,182.3,Medium,4.4
TRN06876,Tunnel,AES-192,modp3072(15),Off,IPv6,whatsapp_msg,95.1,7.3,0.5,0.34,118.6,Medium,5.7
TRN01780,Transport,AES-256,modp2048(14),Off,IPv4,web_browsing,634.3,19.1,0.5,0.39,97.9,Medium,5.1
TRN04721,Tunnel,AES-256,modp2048(14),On,IPv6,file_transfer,1383.6,154.9,120.0,0.83,175.2,Strong,2.6
TRN05107,Tunnel,AES-192,modp4096(16),Off,IPv6,email,394.0,9.1,2.6,0.56,166.6,Strong,1.4
TRN01819,Transport,AES-192,modp6144(17),Off,IPv4,voip,123.4,61.4,539.0,0.2,101.1,Strong,1.6
TRN06272,Tunnel,3DES,modp2048(14),Off,IPv6,whatsapp_msg,198.1,4.0,0.5,0.13,188.7,Weak,9.1
TRN02705,Transport,AES-256,modp1536(5),Off,IPv6,video_streaming,1118.3,74.8,1309.7,0.66,134.5,Medium,4.4
TRN00176,Transport,AES-256-GCM,modp4096(16),Off,IPv6,video_streaming,1545.8,93.8,267.7,0.72,103.0,Strong,1.1
TRN02094,Tunnel,AES-256,modp6144(17),Off,IPv4,video_streaming,1105.5,63.0,0.5,0.73,66.1,Strong,1.8
TRN07118,Transport,AES-256-GCM,modp2048(14),Off,IPv4,voip,118.3,49.3,0.5,0.21,110.3,Medium,6.6
TRN03492,Tunnel,AES-192,modp768(1),On,IPv6,icmp,80.9,2.3,0.5,0.03,194.7,Weak,8.9
TRN07845,Transport,AES-192,modp1024(2),Off,IPv6,dns_query,71.9,4.1,0.5,0.1,163.7,Weak,8.6
TRN00083,Transport,AES-128,modp6144(17),On,IPv6,icmp,68.0,1.4,5.8,0.06,152.6,Strong,0.7
TRN00817,Transport,AES-256-GCM,modp4096(16),On,IPv4,icmp,49.6,2.3,0.5,0.03,146.8,Strong,1.6
TRN05911,Transport,AES-128,modp1536(5),On,IPv6,file_transfer,1416.2,100.4,0.5,0.78,158.4,Medium,3.6
TRN06966,Transport,AES-256,modp4096(16),On,IPv4,whatsapp_msg,142.3,4.4,0.5,0.12,140.1,Strong,1.5
TRN06814,Tunnel,AES-192,modp3072(15),On,IPv4,dns_query,79.3,3.6,1.7,0.11,61.4,Strong,1.1
TRN00284,Tunnel,AES-192,modp1024(2),Off,IPv4,icmp,52.9,0.6,8.0,0.04,122.9,Weak,6.3
TRN07687,Tunnel,AES-256-GCM,modp6144(17),On,IPv6,web_browsing,371.3,1.1,49.4,0.33,139.9,Strong,1.8
TRN06009,Transport,AES-256,modp6144(17),On,IPv6,whatsapp_msg,145.8,7.6,0.5,0.26,58.1,Strong,1.1
TRN07762,Tunnel,AES-256-GCM,modp1024(2),Off,IPv6,file_transfer,1381.2,124.8,0.5,0.93,110.0,Medium,3.8
TRN02916,Tunnel,AES-256-GCM,modp2048(14),Off,IPv4,email,359.1,9.0,15.5,0.34,212.0,Medium,3.8
TRN01814,Tunnel,AES-256-GCM,modp2048(14),Off,IPv6,email,542.0,2.6,0.5,0.43,120.0,Strong,3.1
TRN01272,Transport,AES-256,modp6144(17),Off,IPv4,icmp,74.0,2.1,10.0,0.01,208.0,Strong,2.2
TRN04768,Tunnel,3DES,modp1024(2),Off,IPv4,video_streaming,1369.8,110.9,0.5,0.58,57.4,Weak,7.3
TRN08633,Tunnel,AES-128,modp6144(17),Off,IPv6,icmp,66.7,1.2,0.5,0.06,131.7,Strong,2.1
TRN07293,Transport,AES-128,modp1024(2),Off,IPv6,file_transfer,1357.4,117.6,442.7,0.82,125.4,Weak,10.0
TRN05912,Transport,AES-256-GCM,modp2048(14),On,IPv6,icmp,54.6,2.4,8.8,0.06,112.3,Strong,1.1
TRN02643,Transport,DES,modp1536(5),On,IPv4,web_browsing,385.0,14.6,0.5,0.46,213.1,Weak,6.3
TRN08924,Transport,3DES,modp2048(14),Off,IPv6,dns_query,89.5,4.1,3.4,0.13,140.1,Weak,9.1
TRN04509,Tunnel,DES,modp2048(14),On,IPv4,dns_query,86.1,3.3,1.2,0.07,152.2,Weak,8.6
TRN02306,Transport,AES-128,modp8192(21),Off,IPv6,whatsapp_msg,87.1,5.0,0.5,0.27,165.3,Strong,1.8
TRN07418,Tunnel,AES-256-GCM,modp1536(5),Off,IPv4,video_streaming,761.0,112.4,0.5,0.57,106.8,Medium,4.8
TRN04196,Tunnel,AES-256-GCM,modp1024(2),Off,IPv4,icmp,65.8,2.2,6.0,0.07,175.8,Medium,4.9
TRN06818,Tunnel,DES,modp3072(15),On,IPv4,file_transfer,1375.1,131.3,116.2,0.95,86.4,Medium,4.6
TRN04169,Tunnel,AES-256-GCM,modp1024(2),Off,IPv6,whatsapp_msg,171.1,5.4,13.8,0.27,142.0,Medium,6.2
TRN03850,Tunnel,AES-256-GCM,modp6144(17),Off,IPv4,whatsapp_msg,138.6,5.9,1.8,0.28,91.6,Strong,2.3
TRN08862,Tunnel,3DES,modp768(1),On,IPv4,web_browsing,379.1,20.2,0.5,0.54,46.1,Weak,7.3
TRN06929,Tunnel,AES-128,modp1536(5),On,IPv4,web_browsing,453.3,14.7,0.5,0.66,98.1,Medium,4.2
TRN06337,Tunnel,AES-128,modp1536(5),On,IPv6,voip,109.1,51.7,0.5,0.15,96.0,Weak,8.0
TRN02415,Transport,AES-128,modp1536(5),Off,IPv6,file_transfer,1461.5,97.7,111.2,0.81,147.5,Weak,7.6
TRN03555,Transport,AES-192,modp6144(17),On,IPv4,video_streaming,1055.6,82.5,56.5,0.62,174.7,Strong,1.8
TRN04499,Transport,AES-256,modp768(1),Off,IPv4,file_transfer,1417.0,108.5,0.5,0.81,188.6,Weak,7.0
TRN02196,Tunnel,DES,modp6144(17),On,IPv4,dns_query,90.4,3.5,1.2,0.09,208.2,Medium,3.0
TRN02601,Transport,3DES,modp8192(21),Off,IPv6,web_browsing,312.6,12.1,22.2,0.37,159.0,Medium,4.7
TRN06869,Tunnel,AES-192,modp8192(21),On,IPv6,dns_query,93.4,2.9,1.1,0.12,150.0,Strong,2.9
TRN04315,Tunnel,AES-256,modp768(1),Off,IPv4,voip,140.8,52.4,0.5,0.33,205.4,Weak,7.6
TRN03367,Tunnel,3DES,modp4096(16),Off,IPv4,web_browsing,394.5,5.9,0.5,0.49,226.5,Medium,2.2
TRN06742,Tunnel,AES-256,modp8192(21),On,IPv4,dns_query,67.2,1.5,0.5,0.1,134.0,Strong,0.6
TRN06402,Transport,AES-128,modp768(1),Off,IPv4,icmp,67.5,1.7,14.3,0.06,192.8,Weak,7.3
TRN02634,Transport,AES-256,modp6144(17),On,IPv4,file_transfer,1407.2,87.5,198.1,0.78,147.1,Strong,1.5
TRN06579,Tunnel,AES-256,modp8192(21),Off,IPv6,email,455.3,8.2,10.7,0.45,192.7,Strong,1.4
TRN02435,Transport,3DES,modp4096(16),On,IPv4,voip,146.3,57.1,134.5,0.26,140.6,Medium,4.7
TRN06712,Transport,3DES,modp1536(5),On,IPv6,video_streaming,1137.7,92.5,304.9,0.53,141.2,Weak,9.2
TRN05550,Transport,3DES,modp3072(15),Off,IPv4,file_transfer,1479.1,84.1,0.5,0.8,153.7,Medium,4.2
TRN05328,Transport,AES-128,modp1536(5),On,IPv6,file_transfer,1287.9,115.6,0.5,0.83,180.1,Weak,8.3
TRN04521,Tunnel,AES-256-GCM,modp2048(14),Off,IPv6,file_transfer,1397.9,106.5,51.9,0.76,144.0,Medium,5.7
TRN03546,Transport,AES-256-GCM,modp8192(21),On,IPv6,icmp,64.8,2.3,0.5,0.05,173.1,Strong,1.0
TRN07837,Transport,AES-192,modp1024(2),Off,IPv6,icmp,65.7,2.2,11.0,0.05,173.6,Weak,7.9
TRN07663,Transport,AES-256,modp2048(14),Off,IPv6,voip,124.4,18.0,548.2,0.18,201.1,Medium,5.3
TRN00518,Transport,DES,modp1024(2),Off,IPv6,web_browsing,246.2,23.8,5.0,0.5,179.0,Weak,9.1
TRN04926,Tunnel,DES,modp4096(16),Off,IPv4,file_transfer,1382.3,170.3,0.5,0.94,151.8,Weak,7.7
TRN08857,Tunnel,AES-192,modp6144(17),On,IPv4,icmp,50.4,1.9,15.8,0.06,150.8,Strong,1.7
TRN01416,Transport,3DES,modp8192(21),Off,IPv6,web_browsing,471.3,18.2,0.5,0.57,180.2,Medium,3.5
TRN04457,Tunnel,AES-128,modp768(1),On,IPv4,email,544.7,8.8,0.5,0.33,172.3,Weak,6.9
TRN07816,Transport,DES,modp1024(2),Off,IPv6,icmp,57.2,1.0,8.2,0.08,187.4,Weak,7.9
TRN00128,Transport,AES-256-GCM,modp1536(5),On,IPv6,video_streaming,1283.7,96.2,0.5,0.59,151.6,Medium,3.6
TRN03475,Tunnel,3DES,modp3072(15),Off,IPv6,web_browsing,459.5,20.2,14.8,0.31,199.9,Weak,6.7
TRN06408,Tunnel,3DES,modp8192(21),On,IPv4,dns_query,96.7,2.4,0.5,0.16,170.7,Medium,4.0
TRN04311,Transport,AES-256-GCM,modp768(1),Off,IPv6,email,671.3,4.8,0.5,0.18,118.6,Medium,3.7
TRN02439,Transport,AES-256,modp6144(17),On,IPv4,icmp,54.6,2.4,3.8,0.03,183.9,Strong,0.5
TRN03766,Tunnel,AES-256,modp1536(5),On,IPv6,web_browsing,304.9,16.3,27.3,0.47,158.1,Medium,2.6
